userName,score,at,content,sumber_bank,teks_bersih
Pengguna Google,1,2026-02-25 14:14:00,setiap mau buka aplikasi susah terus..lalu mau login juga masalah susah lama sekali. tolong segera diperbaiki donk. bikin malu aja pas mau bayar ga bisa kebuka..makin parah ini wondr,BNI,buka aplikasi sulit kemudian lalu login kendala sulit lambat sangat bantu cepat baik donk bikin malu pas bayar tidak_dapat buka makin banget wondr
Pengguna Google,2,2026-02-25 14:12:01,"sering gangguan, delay, bukti tf suka delay",BNI,sering kendala teknis delay bukti transfer suka delay
Pengguna Google,1,2026-02-25 14:09:34,"awal pakai wonder lancar banget, KNPA skrng jadi lemoootttttt 😡",BNI,awal pakai wonder lancar sangat knpa skrng jadi lambat
Pengguna Google,4,2026-02-25 14:09:26,okee mantap,BNI,okee mantap
Pengguna Google,5,2026-02-25 14:08:19,"Makasih,selalu di jaga kenyamanan dan kepercayaan kita bersama",BNI,makasih selalu jaga nyaman percaya sama
Pengguna Google,3,2026-02-25 14:04:12,suka gak bs dibuka,BNI,suka tidak_bs buka
Pengguna Google,2,2026-02-25 13:57:25,kak saya mau masuk aplikasi salah pin 3x dan suruh verivikasi. tapi sudah 3 hari saya coba knp belum bisa,BNI,kak hasil aplikasi keliru kode akses 3x suruh verivikasi tertawa coba knp belum_dapat
Pengguna Google,1,2026-02-25 13:44:49,"aplikasi paling butut yg sangat lemot. udah gitu show qr code gak bisa transaksi dari CC. beda sama Livin, show qcode nya bisa transaksi dari CC.",BNI,aplikasi paling butut sangat lambat show qr code code tidak_dapat transaksi cc beda sama livin show qcode nya transaksi cc
Pengguna Google,4,2026-02-25 13:40:32,Aplikasi wonder mantap.. Transaksi lebih mudah dan cepat,BNI,aplikasi wonder mantap transaksi lebih mudah cepat
Pengguna Google,5,2026-02-25 13:30:21,mantap proses cepat,BNI,mantap proses cepat
Pengguna Google,1,2026-02-25 13:20:49,"kuk Hari ini tgl 25/02/2026 aplikasi error??, tpi kuk sebagian min, mending pake M-banking yg lama.",BNI,kuk tertawa tgl aplikasi error kuk bagi min mending pake m banking lambat
Pengguna Google,1,2026-02-25 13:15:11,"ga bisa di buka , lamaaa . aplikasi jejek, mending BNI mobile banking",BNI,tidak_dapat buka lambat aplikasi jejek mending bank negara indonesia mobile banking
Pengguna Google,5,2026-02-25 13:04:16,Memudahkan dalam semua transaksi,BNI,mudah semua transaksi
Pengguna Google,3,2026-02-25 12:57:25,"Kenapa riwayat transaksi tidak muncul semua ya, padahal mau ngecek transferan sudah masuk apa belum",BNI,riwayat transaksi tidak_muncul semua padahal ngecek transfer hasil belum
Pengguna Google,5,2026-02-25 12:52:34,lengkap & eye catching,BNI,lengkap eye catching
Pengguna Google,5,2026-02-25 12:40:49,aplikasinya sangat bagus..memudahkan kita buat transaksi,BNI,aplikasi sangat baik mudah transaksi
Pengguna Google,1,2026-02-25 12:40:28,"pemotongan 2500 , biaya apa ya?",BNI,potong biaya
Pengguna Google,5,2026-02-25 12:33:09,BNI tupplus sangat membantu memudahkan dalam melakukan berbagai macam transaksi,BNI,bank negara indonesia tupplus sangat bantu mudah laku bagai macam transaksi
Pengguna Google,5,2026-02-25 12:29:54,"APLIKASI NYA BAGUS BERTRANSAKSI JUGA GK RUMIT, TAPI KOK LOGIN MESTI HARUS MELAKUKAN PEDAFTAR LAGI MASUKIN KTP LAGI SIH. TOLONG DI BENAHI SEPERTI APLIKASI YANG LAIN. KALAU LOGIN AKUN TINGGAL MASUKIN NO HP & PASSWORD AJAA..",BNI,aplikasi nya baik transaksi tidak_ribet login mesti tertawa laku daftar masukin ktp partikel bantu benah aplikasi login akun tinggal masukin tidak_handphone password ajaa
Pengguna Google,5,2026-02-25 12:27:11,Aplikasinya bagus,BNI,aplikasi baik
Pengguna Google,5,2026-02-25 12:26:37,mempermudah transaksi . jadi lebih enak dan cepat,BNI,mudah transaksi jadi lebih enak cepat
Pengguna Google,5,2026-02-25 12:24:53,super bagus,BNI,super baik
Pengguna Google,4,2026-02-25 11:46:53,"Bagus dan mudah. Sayang sekali, fitur setor tunai belum tersedia transaksi tanpa kartu 😭",BNI,baik mudah sayang sangat fitur setor tunai belum_tersedia transaksi kartu
Pengguna Google,5,2026-02-25 11:45:16,bagus .,BNI,baik
Pengguna Google,5,2026-02-25 11:22:29,mantabs,BNI,mantabs
Pengguna Google,5,2026-02-25 11:18:36,bagus banget membatu percepat pembelian apapun,BNI,baik sangat batu cepat beli apa
Pengguna Google,4,2026-02-25 11:04:51,"pdahal jaringan wifi kenceng tapi loading mulu2,lelet banget,enak model bni mobile banking yg lama",BNI,pdahal jaring wifi kenceng loading mulu2 lambat sangat enak model bank negara indonesia mobile banking lambat
Pengguna Google,5,2026-02-25 10:51:18,Mantap dan bagus,BNI,mantap baik
Pengguna Google,5,2026-02-25 10:33:41,pokoknya is the best,BNI,pokok is the best
Pengguna Google,1,2026-02-25 10:18:48,"suka eror ga jelas,ga bisa masuk",BNI,suka error tidak_jelas tidak_dapat hasil
Pengguna Google,1,2026-02-25 10:18:35,"percuma ada fitur Pakai IKD tapi ga bisa dipakai,",BNI,percuma fitur pakai ikd tidak_dapat pakai
Pengguna Google,5,2026-02-25 09:45:48,mudah dalam bertransaksi dengan menggunakan aplikasi ini,BNI,mudah transaksi guna aplikasi
Pengguna Google,5,2026-02-25 09:21:08,bagus bangat sangat membantu,BNI,baik bangat sangat bantu
Pengguna Google,5,2026-02-25 08:54:02,makin satset kita kalau transfer bagus banget nih bni,BNI,makin satset transfer baik sangat nih bank negara indonesia
Pengguna Google,5,2026-02-25 08:53:33,bagus lebih mudah,BNI,baik lebih mudah
Pengguna Google,5,2026-02-25 08:47:52,mantap banget pelayanan nya 👍,BNI,mantap sangat layan nya
Pengguna Google,5,2026-02-25 08:40:08,selalu lancar 👍,BNI,selalu lancar
Pengguna Google,5,2026-02-25 08:25:18,Semoga semakin jaya,BNI,moga makin jaya
Pengguna Google,5,2026-02-25 08:24:07,cepat untuk melakukan transaksi,BNI,cepat laku transaksi
Pengguna Google,1,2026-02-25 08:07:22,kenapa ditransfer ada potongan 30rb ya .padahal searching gogle tbungan bisnil retail tidak ada potongannya,BNI,transfer potong 30rb padahal searching gogle tbungan bisnil retail tidak_ada potong
Pengguna Google,5,2026-02-25 08:03:59,lindungi costemer dengan baik,BNI,lindung costemer bagus
Pengguna Google,5,2026-02-25 07:57:08,"bagus, jadinya lebih mudah untuk transaksi",BNI,baik jadi lebih mudah transaksi
Pengguna Google,5,2026-02-25 07:49:10,25/02/26 lemoooooooooooootttttt...super lemottt,BNI,lambat super lambat
Pengguna Google,5,2026-02-25 07:38:30,mempermudah transaksi banking,BNI,mudah transaksi banking
Pengguna Google,5,2026-02-25 07:30:00,simply easy,BNI,simply easy
Pengguna Google,5,2026-02-25 07:02:57,mantap dan semoga bisa di tingkatkan operasional nya,BNI,mantap moga tingkat operasional nya
Pengguna Google,5,2026-02-25 07:01:04,semoga pinjaman saya di aktifkan,BNI,moga pinjam aktif
Pengguna Google,5,2026-02-25 06:45:22,semakin maju lagi di zaman canggih ini,BNI,makin maju zaman canggih
Pengguna Google,5,2026-02-25 06:34:55,mantap banyak fiturnya,BNI,mantap banyak fiturnya
Pengguna Google,5,2026-02-25 06:29:56,mantap respon cepat TDK lemot,BNI,mantap respon cepat tidak_lambat
Pengguna Google,5,2026-02-25 06:24:39,uptudate dan keren,BNI,uptudate keren
Pengguna Google,5,2026-02-25 05:44:19,"lebih canggih,mudah dan sangat membantu",BNI,lebih canggih mudah sangat bantu
Pengguna Google,5,2026-02-25 05:43:25,keren simpel,BNI,keren simpel
Pengguna Google,3,2026-02-25 04:07:59,"Kemudahan dan tampilan ok, tapi sering tidak UPDATE TRANSAKSI harus diperbaiki terus, SANGAT BAHAYA INI. Tolong perbaiki terus, untung ada pembanding BNI mobile jadul yang selalu update transaksi.",BNI,mudah tampil baik sering tidak_perbarui transaksi tertawa baik kemudian sangat bahaya bantu baik kemudian untung banding bank negara indonesia mobile jadul selalu baru transaksi
Pengguna Google,5,2026-02-25 02:41:40,"mantaab..,",BNI,mantaab
Pengguna Google,5,2026-02-25 01:57:49,"alhamdullah dengn ada nya aplikasi wondr,smuanya dmudahkn&gk ribet juga dalm pendaptaranya",BNI,alhamdullah dengn nya aplikasi wondr smuanya dmudahkn tidak_rumit dalm pendaptaranya
Pengguna Google,5,2026-02-25 01:30:57,"lancar dan mudah mudah dikasih promo buat beli pulsa, token listrik dan air",BNI,lancar mudah mudah kasih promosi beli pulsa token listrik air
Pengguna Google,2,2026-02-25 00:10:15,sering gangguang di jam tengah mlm🙄,BNI,sering gangguang jam tengah mlm
Pengguna Google,1,2026-02-24 23:53:24,aplikasi babi memang. kirim aja susah kadang bisa kadang tidak bisa aplikasi ngk guna,BNI,aplikasi babi memang kirim sulit kadang kadang tidak_dapat aplikasi ngk guna
Pengguna Google,4,2026-02-24 23:46:33,bayar shopi,BNI,bayar shopi
Pengguna Google,1,2026-02-24 23:24:48,udah lama mengunakan wondr by BNI tapi baru kali ini nggak bisa teran saksi,BNI,lambat mengunakan wondr by bank negara indonesia new kali tidak_dapat teran saksi
Pengguna Google,1,2026-02-24 23:01:18,"tiap logout, selalu minta login ulanng pasword, input pasword minta verifikasi ulang KTP dengan wajah.. ribet bener ini keamanannya.. bukanya mempermudah pakai aplikasi malah jadi ribet, klo tiba² lupa ga bawa ktp, dah ga bisa di buka aplikasinya.. mending pakai aplikasi bni mobile yang lama.. kayanya di wonder nih nasabah memang di bikin ribet biar ga bisa transaksi, jadi dana nih ngendap di bank nya lama, banyak bener trouble nya",BNI,tiap logout selalu minta login ulanng pasword input pasword minta verifikasi ulang ktp wajah rumit benar aman buka mudah pakai aplikasi malah jadi rumit tiba2 lupa tidak_bawa ktp tidak_dapat buka aplikasi mending pakai aplikasi bank negara indonesia mobile lambat kaya wonder nih nasabah memang bikin rumit biar tidak_dapat transaksi jadi dana nih ngendap bank nya lambat banyak benar masalah nya
Pengguna Google,5,2026-02-24 22:04:50,5 Bintang,BNI,bintang
Pengguna Google,5,2026-02-24 21:36:25,"Alhamdulillah, saya senang memakai wondr BNI...smart mobile bank",BNI,alhamdulillah senang pakai wondr bank negara indonesia smart mobile bank
Pengguna Google,5,2026-02-24 21:33:30,tingkatkan kualitas yang lebih baik,BNI,tingkat kualitas lebih bagus
Pengguna Google,5,2026-02-24 21:22:02,I love BNI...transaksi mudah n cepat...Q suka bgt,BNI,i love bank negara indonesia transaksi mudah n cepat suka sangat
Pengguna Google,5,2026-02-24 21:01:15,sangat membantu dan sangat mantab,BNI,sangat bantu sangat mantab
Pengguna Google,5,2026-02-24 20:33:22,BNI keren,BNI,bank negara indonesia keren
Pengguna Google,4,2026-02-24 20:28:27,"notifikasi sudah disetting di hp, tp selalu silent kalo ada transaksi debit/kredit..",BNI,notifikasi disetting handphone selalu silent transaksi debit kredit
Pengguna Google,4,2026-02-24 20:27:15,kenapa ya uang di ATM itu berkurang sebesar 5rb? padahal tidak pernah bertransaksi apapun,BNI,uang kurang besar 5rb padahal tidak_pernah transaksi apa
Pengguna Google,2,2026-02-24 20:10:53,semonga app ini bermanfaat dan makin bagus lagi🙏💪,BNI,semonga aplikasi manfaat makin baik
Pengguna Google,5,2026-02-24 20:04:19,sangat bagus aplikasi Wondr by bni,BNI,sangat baik aplikasi wondr by bank negara indonesia
Pengguna Google,3,2026-02-24 19:55:46,SEMOGA ADA VERSI WEBSITENYA BIAR TIDAK TERLALU DI SURUH UPDATE TERUS MENERUS DI APLIKASI,BNI,moga version websitenya biar tidak_terlalu suruh baru kemudian terus aplikasi
Pengguna Google,5,2026-02-24 18:48:54,sangat bagus ..... dan juga ribet,BNI,sangat baik rumit
Pengguna Google,5,2026-02-24 18:27:45,"tingkatkan keamanan, karena rekening saya br d bobol habis dg aplikasi coretax",BNI,tingkat aman rekening br d bobol tertawa aplikasi coretax
Pengguna Google,5,2026-02-24 18:09:30,jadi serba mudah dan aman,BNI,jadi serba mudah aman
Pengguna Google,5,2026-02-24 18:00:05,begitu bagus,BNI,baik
Pengguna Google,5,2026-02-24 17:36:00,mantap boss,BNI,mantap boss
Pengguna Google,5,2026-02-24 16:55:26,😍,BNI,
Pengguna Google,1,2026-02-24 16:49:07,"saya mau aktivasi mbangking tapi tulisannya ""kamu belum bisa lanjut, terlalu banyak coba verifikasi wajah, coba lagi besok"", akhirnya saya coba besok tulisannya tetap sama, padahal kata cs bank harus aktivasi di hari itu juga",BNI,aktivasi mbangking tulis kamu belum_dapat gas terlalu banyak coba verifikasi wajah coba besok akhir coba besok tulis tetap sama padahal kata customer service bank tertawa aktivasi tertawa
Pengguna Google,5,2026-02-24 16:38:56,smoga jaringan lncar trus,BNI,smoga jaring lncar kemudian
Pengguna Google,5,2026-02-24 16:06:14,makin kesini makin gak jelas. aplikasi kok dipakasa berhenti terus. kalau waktu senggang gak masalah. setiap waktu pembarayan. selalu ada saja.,BNI,makin kesini makin tidak_jelas aplikasi dipakasa stop kemudian waktu senggang tidak_kendala waktu pembarayan selalu
Pengguna Google,5,2026-02-24 16:02:11,JADILAH YANG TERBAIK,BNI,jadi baik
Pengguna Google,5,2026-02-24 15:04:35,sukses optimaliaasi pelayanan,BNI,hasil optimaliaasi layan
Pengguna Google,5,2026-02-24 14:54:22,Mantap Tidak Ada Gangguan Selama Memakai Wondr 👍 Semoga Kedepannya Stabil,BNI,mantap tidak_ada kendala teknis lama pakai wondr moga depan stabil
Pengguna Google,1,2026-02-24 14:53:46,gak bisa terpakai lagi. kenapa?,BNI,tidak_dapat pakai
Pengguna Google,5,2026-02-24 14:51:32,gampang dan mudah di pakai,BNI,mudah mudah pakai
Pengguna Google,5,2026-02-24 14:42:43,Alhamdulillah kemudahan,BNI,alhamdulillah mudah
Pengguna Google,5,2026-02-24 14:42:35,untuk aplikasi susah di masukin ny mohon di perbaiki,BNI,aplikasi sulit masukin ny mohon baik
Pengguna Google,5,2026-02-24 14:39:58,Alhamdulillah lebih mudah,BNI,alhamdulillah lebih mudah
Pengguna Google,5,2026-02-24 13:55:21,MANTUL,BNI,mantap betul
Pengguna Google,1,2026-02-24 13:48:40,"apa.sih.ko.aneh.ktp.saya bilangnya nik tidak d temukan,,,haduuuuh ngacoooo ni perbankan masa ga konek gitu sm disduk,,,jgn malu2in.deh apalagi nama bank BNI.lagi",BNI,partikel ko aneh ktp bilang nik tidak_d temu tertawa ngaco ni perban masa tidak_konek sama disduk jangan_malu2in partikel nama bank bank negara indonesia
Pengguna Google,5,2026-02-24 13:28:53,mantap dan bagus,BNI,mantap baik
Pengguna Google,5,2026-02-24 13:25:46,apk ini sangat puas dan praktis. tanpa harus login bayar qris nya. terima kasih wondr by BNI. pembayaran cepat dan tidak mudah gangguan. CEPAT DAN PRAKTIS.,BNI,aplikasi sangat puas praktis tertawa login bayar qr code indonesia standard nya terima kasih wondr by bank negara indonesia bayar cepat tidak_mudah kendala teknis cepat praktis
Pengguna Google,5,2026-02-24 13:00:51,cepet gampang g ribet,BNI,cepet mudah rumit
Pengguna Google,5,2026-02-24 12:45:28,"bagus, sangat mendukung",BNI,baik sangat dukung
Pengguna Google,1,2026-02-24 12:31:46,aplikasi ga jelas masa salah di kode Mulu padahal udah bener terus kocak.,BNI,aplikasi tidak_jelas masa keliru kode selalu padahal benar kemudian kocak
Pengguna Google,5,2026-02-24 12:29:44,cepat N tepat,BNI,cepat n tepat
Pengguna Google,5,2026-02-24 12:16:58,mantap BNI,BNI,mantap bank negara indonesia
Pengguna Google,5,2026-02-24 11:45:40,aplikasi nya memuaskan sejauh ini tidak ada kendala,BNI,aplikasi nya muas jauh tidak_ada masalah
Pengguna Google,2,2026-02-24 11:29:20,kenapa apl gak bisa dibuka .. kok bisa parah begini .. uang perlu mau di Tf gak bisa .. tolong di perbaiki..,BNI,apl tidak_dapat buka banget begini uang perlu transfer tidak_dapat bantu baik
Pengguna Google,1,2026-02-24 11:15:22,Selet,BNI,selet
Pengguna Google,1,2026-02-24 11:08:36,kenapa aplikasi wondr saya tidak bisa dibuka? aplikasi cuma mentok di logo wondr. bagaimana ini?,BNI,aplikasi wondr tidak_dapat buka aplikasi mentok logo wondr bagaimana
Pengguna Google,5,2026-02-24 10:35:06,bagus pollll anjay meme,BNI,baik pol anjay meme
Pengguna Google,1,2026-02-24 09:52:11,SUSAH AMAT BUAT LOGIN PADAHAL SUDAH PAKAI KTP DAN VERIFIKASI MUKA!,BNI,sulit login padahal pakai ktp verifikasi muka
Pengguna Google,1,2026-02-24 09:29:44,email customer service tidak ada yang respon,BNI,email customer service tidak_ada respon
Pengguna Google,4,2026-02-24 09:26:41,ok bnged,BNI,baik bnged
Pengguna Google,3,2026-02-24 08:48:26,"BNI pelayanan buruk aplikasi pun buruk dan cacat, terpaksa aja pakai ini karna ikut gajian kantor tapi sangat muak dengan aplikasi ini mau buka aplikasi aja lama gak kebuka padahal sinyal jaringan kencang, BNI cacat",BNI,bank negara indonesia layan jelek aplikasi jelek cacat paksa pakai karna ikut gaji kantor sangat muak aplikasi buka aplikasi lambat tidak_kebuka padahal sinyal jaring kencang bank negara indonesia cacat
Pengguna Google,5,2026-02-24 08:37:22,mantapz,BNI,mantapz
Pengguna Google,5,2026-02-24 08:35:25,"kenapa aplikasi ini tiba tiba hilang di HP, sepertinya ada yang harus diperbaharui di aplikasi ini.",BNI,aplikasi tiba tiba tertawa handphone seperti tertawa baharu aplikasi
Pengguna Google,4,2026-02-24 08:09:45,dgn wonder semua transaksi jadi gampang.,BNI,wonder semua transaksi jadi mudah
Pengguna Google,4,2026-02-24 07:01:58,"semoga wondr nggak ada masalah kedepannya, sehingga nasabah makin yakin pilihannya untuk bertransaksi",BNI,moga wondr tidak_ada kendala depan nasabah makin yakin pilih transaksi
Pengguna Google,5,2026-02-24 06:40:43,"Mengapa pas mau pilih kartu saya cuma dikasih pilihan platinum tidak ada silver atau gold,apa platinum bisa sisa saldo ngendap 50rb,saya cuma buat terima gaji aja loh,mohon bantuannya",BNI,pas pilih kartu kasih pilih platinum tidak_ada silver gold platinum sisa saldo ngendap 50rb terima gaji loh mohon bantu
Pengguna Google,5,2026-02-24 05:41:29,Wondr By BNI luar biasa canggih. semua kemudahan ada disini. keren BNI.,BNI,wondr by bank negara indonesia luar biasa canggih semua mudah sini keren bank negara indonesia
Pengguna Google,5,2026-02-24 03:42:00,bagus dan lengkap,BNI,baik lengkap
Pengguna Google,1,2026-02-24 01:50:39,woyy QRIS UDAH KEPOTONG SALDO tapi belum masuk di pending gimana ini enggak di kembaliin saldonya,BNI,woyy qr code indonesia standard potong saldo belum_berhasil pending bagaimana tidak_di kembaliin saldo
Pengguna Google,5,2026-02-24 01:38:43,jadwal maintenance nya lebih ditingkatkan lgi,BNI,jadwal maintenance nya lebih tingkat lgi
Pengguna Google,1,2026-02-24 00:34:08,aplikasi mbanking tidak bermanfaat,BNI,aplikasi mobile banking tidak_bermanfaat
Pengguna Google,1,2026-02-24 00:26:00,saldo masih 80rb dipakai 30rb gabisa gblok lah,BNI,saldo 80rb pakai 30rb tidak_bisa gblok partikel
Pengguna Google,1,2026-02-24 00:05:34,"gangguan mulu, emang apa yg diperbaikin? ga ada ngaruh juga, kasih penjelasan yg logis",BNI,kendala teknis selalu emang diperbaikin tidak_ada ngaruh kasih jelas logis
Pengguna Google,5,2026-02-23 23:58:31,"Mantull, mantap betull🔥🔥",BNI,mantull mantap betull
Pengguna Google,1,2026-02-23 23:46:34,error terussss,BNI,error kemudian
Pengguna Google,5,2026-02-23 23:06:34,"sangat suka,",BNI,sangat suka
Pengguna Google,3,2026-02-23 22:27:10,aplikasi nya tidak bisa masuk. tolong di perbaiki,BNI,aplikasi nya tidak_dapat hasil bantu baik
Pengguna Google,4,2026-02-23 21:13:56,hallo BNI tolong merchandt e wallet jangan hanya 2 saja,BNI,tertawa bank negara indonesia bantu merchandt e wallet jangan_tertawa
Pengguna Google,5,2026-02-23 20:48:30,puas dg layanan BNI,BNI,puas layan bank negara indonesia
Pengguna Google,5,2026-02-23 20:19:01,wondr by BNI sangat bagus dan mudah digunakan .,BNI,wondr by bank negara indonesia sangat baik mudah guna
Pengguna Google,5,2026-02-23 19:47:25,semoga bagus,BNI,moga baik
Pengguna Google,4,2026-02-23 19:24:33,masih perlu ditingkatkan,BNI,perlu tingkat
Pengguna Google,5,2026-02-23 18:45:32,mantap . membantu sekali memudahkan segala transaksi 👍👍👍🫰🫰🫶🫶🥰,BNI,mantap bantu sangat mudah segala transaksi
Pengguna Google,2,2026-02-23 18:10:57,kenapa tidak bisa dibuka padahal sudah mendaftarkan,BNI,tidak_dapat buka padahal daftar
Pengguna Google,1,2026-02-23 18:04:48,sedih banget transfer uang pake apk ini uang g kekirim saldo hilang.... ngubungi cs nya ngantri.... astaghfirullah,BNI,sedih sangat transfer uang pake aplikasi uang kirim saldo tertawa ngubungi customer service nya ngantri astaghfirullah
Pengguna Google,4,2026-02-23 18:01:02,4 bintang dlu,BNI,bintang lebih
Pengguna Google,1,2026-02-23 17:49:59,error mau daftar email gk bisa,BNI,error daftar email tidak_dapat
Pengguna Google,5,2026-02-23 17:49:30,saya kasih bintang full terbaik dan membantu,BNI,kasih bintang full baik bantu
Pengguna Google,5,2026-02-23 17:00:29,memudahkan pembayaran,BNI,mudah bayar
Pengguna Google,5,2026-02-23 16:22:46,jan sat set,BNI,jan sat set
Pengguna Google,2,2026-02-23 16:03:13,"dr kemarin keluar"" teruss.... tolong diperbaiki",BNI,kemarin keluar teruss bantu baik
Pengguna Google,5,2026-02-23 15:58:26,masuknya susah banget sampai foto KTP ga bisa,BNI,masuk sulit sangat foto ktp tidak_dapat
Pengguna Google,5,2026-02-23 14:42:16,bagus bgt apknya bni,BNI,baik sangat apknya bank negara indonesia
Pengguna Google,1,2026-02-23 14:38:42,CS dan kerja karyawan nya lambat banget semua. pindah pake lainnya aja,BNI,customer service kerja karyawan nya lambat sangat semua pindah pake lain
Pengguna Google,5,2026-02-23 14:34:15,wondr bni..is the best,BNI,wondr bank negara indonesia is the best
Pengguna Google,5,2026-02-23 14:27:30,sangat keren 👍👍👍,BNI,sangat keren
Pengguna Google,5,2026-02-23 14:25:22,"Aplikasi bagus,mudah digunakan dan cepat",BNI,aplikasi baik mudah guna cepat
Pengguna Google,5,2026-02-23 14:23:05,Barokallah... sukses selalu,BNI,barokallah hasil selalu
Pengguna Google,5,2026-02-23 13:12:25,Fitur mudah & lancar.,BNI,fitur mudah lancar
Pengguna Google,5,2026-02-23 13:09:17,bagus sekali aplikasi ini sangat membantu,BNI,baik sangat aplikasi sangat bantu
Pengguna Google,5,2026-02-23 13:06:03,nice tapi kalau bisa BNI jangan kerja sama dengan Asuransi online yang Nelpon itu sama juga menjebak,BNI,nice bank negara indonesia jangan_kerja sama asuransi aktif nelpon sama jebak
Pengguna Google,5,2026-02-23 13:04:26,sangat membantu dalam segala aktivitas transaksi pembayaran dll,BNI,sangat bantu segala aktivitas transaksi bayar
Pengguna Google,5,2026-02-23 12:56:14,"mantap, memudahkan semoga sukses",BNI,mantap mudah moga hasil
Pengguna Google,4,2026-02-23 12:54:01,"aplikasi sangat bagus, tetapi kenapa kalo buka aplikasi nya selalu error dan ga kebuka buka dan tidak ada tombol finger",BNI,aplikasi sangat baik buka aplikasi nya selalu error tidak_kebuka buka tidak_ada tombol finger
Pengguna Google,1,2026-02-23 12:45:46,"apk cacat, ga bisa di buka pake qris juga susah 6x bongkar pasang apk ini",BNI,aplikasi cacat tidak_dapat buka pake qr code indonesia standard sulit 6x bongkar instal aplikasi
Pengguna Google,5,2026-02-23 12:43:21,mantulll,BNI,mantap betul
Pengguna Google,2,2026-02-23 12:11:19,"aku udaj sering banget tf berhasil saldo kepotong tapi belum masuk dan gaotomatis ada pengembalian, kalo ngurus pengembalian dana lama banget :"")",BNI,udaj sering sangat transfer sukses saldo potong belum_berhasil gaotomatis kembali ngurus kembali dana lambat sangat
Pengguna Google,5,2026-02-23 12:01:52,"pelayanan cepat dan praktis,sangat memudahkan saya untuk transaksi",BNI,layan cepat praktis sangat mudah transaksi
Pengguna Google,5,2026-02-23 12:00:01,mantap dan terpercaya,BNI,mantap aman
Pengguna Google,3,2026-02-23 11:44:35,Huhu tiba2 ngak bisa masuk aplikasi padahal dibutuhkan🥲,BNI,huhu tiba2 ngak hasil aplikasi padahal butuh
Pengguna Google,5,2026-02-23 11:32:08,"bagus banget. Satu kekurangannya, kita gak bisa liat notes dari dana yang ditransfer ke kita. Kadang itu buat bingung tujuan transfernya untuk apa",BNI,baik sangat satu kurang tidak_dapat liat notes dana transfer kadang bingung tuju transfer
Pengguna Google,5,2026-02-23 10:39:17,okelah menyenangkan😊,BNI,oke senang
Pengguna Google,5,2026-02-23 10:16:29,sangnt mmbtu,BNI,sangnt mmbtu
Pengguna Google,5,2026-02-23 09:41:05,aplikasi yg sangat membantu sekali,BNI,aplikasi sangat bantu sangat
Pengguna Google,5,2026-02-23 09:21:05,good cepat bertransaksi,BNI,good cepat transaksi
Pengguna Google,1,2026-02-23 08:51:25,kenapa kyc pakai identitas kartu digital gak mau masuk ke halaman.tolong perbaiki,BNI,know your customer pakai identitas kartu digital tidak_ingin hasil tertawa bantu baik
Pengguna Google,5,2026-02-23 08:43:33,kak mohon diperbaiki sistem apk wond by BNI setiap kali masuk ke apknya selalu gagal katanya jaringannya eror padahal jaringan normal aja agar tidak menimbulkan kekecewaan bagi pelangan Nasabah bank BNI mohon bantuannya🙏🏻,BNI,kak mohon baik sistem aplikasi wond by bank negara indonesia kali hasil apknya selalu gagal kata jaring error padahal jaring normal tidak_menimbulkan kecewa pelang nasabah bank bank negara indonesia mohon bantu
Pengguna Google,4,2026-02-23 08:04:21,brpa yg harus d tinggal d bni,BNI,brpa tertawa d tinggal d bank negara indonesia
Pengguna Google,5,2026-02-23 07:55:49,Lebih cepat lebih mudah,BNI,lebih cepat lebih mudah
Pengguna Google,1,2026-02-23 07:46:53,saya mau ganti no hp,BNI,ganti tidak_handphone
Pengguna Google,1,2026-02-23 07:33:10,"aplikasi ini paling aneh dari aplikasi sebelumnya.. setiap login ada aja masalah dulu masih aplikasi yang lama enak makeknya ga pusing ini malah bikin pusing,masukin password udah bner di bilang salah.. tiap mau masuk susah payaaah padahal saya nasabah BNI udah 10 tahun semoga ada perbaikan",BNI,aplikasi paling aneh aplikasi belum login kendala lebih aplikasi lambat enak makeknya tidak_pusing malah bikin pusing masukin password bner bilang keliru tiap hasil sulit payah padahal nasabah bank negara indonesia tahun moga baik
Pengguna Google,5,2026-02-23 07:17:34,proses transaksi sangat cepat.,BNI,proses transaksi sangat cepat
Pengguna Google,5,2026-02-23 06:54:31,mantap ..,BNI,mantap
Pengguna Google,5,2026-02-23 06:30:55,"lebih muda transfer tanpa pergi ke ATM dengan adanya wondr by BNI bisa bayar air, listrik dan BPJS pokoknya puas banget BNI emang OK...",BNI,lebih muda transfer pergi ada wondr by bank negara indonesia bayar air listrik bpjs pokok puas sangat bank negara indonesia emang baik
