userName,score,at,content,sumber_bank,teks_bersih,label,label_code
Pengguna Google,5,2025-09-24 23:04:24,sayang nya selalu eror,BCA,sayang nya selalu error,positive,2
Pengguna Google,1,2026-02-16 07:20:45,dicueki karna mau buka rekening biasa,BRI,cuek karna buka rekening biasa,negative,0
Pengguna Google,4,2026-02-03 19:46:16,mudah untuk transfer kemana aja.,BRI,mudah transfer,positive,2
Pengguna Google,1,2026-02-22 23:49:31,tiap mau buka brimo harus hapus data Mulu knpa inih sekarang udh di update jdi ribet,BRI,tiap buka brimo tertawa tertawa data selalu knpa inih skrg baru jadi rumit,negative,0
Pengguna Google,4,2026-01-20 16:40:01,bca mobile saya ko GA bisa di buka,BCA,bank central asia mobile ko tidak_dapat buka,positive,2
Pengguna Google,5,2026-02-13 09:47:48,puas banget dan aman,BNI,puas sangat aman,positive,2
Pengguna Google,1,2026-02-24 03:11:16,min ko gak bisa login dari kemarin padhal udh bener semuanya,BRI,min ko tidak_dapat login kemarin padhal benar semua,negative,0
Pengguna Google,1,2025-08-16 04:52:55,"Kacau, data nasabah di obral yg pdhl ga ada sangkut pautnya dgn bank BCA dan nasabah tersebut (prioritas), apa kabar nasabah yg blm prioritas?",BCA,kacau data nasabah obral pdhl tidak_ada sangkut paut bank bank central asia nasabah sebut prioritas kabar nasabah blm prioritas,negative,0
Pengguna Google,5,2025-09-08 22:45:58,mantap simpel,BCA,mantap simpel,positive,2
Pengguna Google,5,2026-02-24 18:15:54,keren bca,BCA,keren bank central asia,positive,2
Pengguna Google,3,2026-02-11 09:10:24,di coba,BRI,coba,neutral,1
Hasbi jufry,5,2025-12-09 15:59:24,aplikasinya sangat bagus mempermuda semua urusan,BNI,aplikasi sangat baik muda semua urus,positive,2
Siti Ripa,1,2025-07-21 03:41:47,Ganti hp pas mau login lgi susah masuk otp tidak muncul,BCA,ganti handphone pas login lgi sulit hasil kode verifikasi tidak_muncul,negative,0
Pengguna Google,5,2026-01-17 16:09:14,GK ribet cara daftarnya langsung jadi.mksh,BNI,tidak_rumit cara daftar segera jadi mksh,positive,2
Pengguna Google,5,2026-02-03 00:04:30,sangat bagus dan mempesona,BNI,sangat baik pesona,positive,2
Pengguna Google,1,2025-12-02 06:12:32,sekarang lemot banget pakai wifi atau data nggak hijau hijau lampunya padahal kita pakai mobile banking butuh kecepatan buat pembayaran,BCA,skrg lambat sangat pakai wifi data tidak_tertawa tertawa lampu padahal pakai mobile banking butuh cepat bayar,negative,0
Pengguna Google,5,2026-01-25 12:35:26,mempermudah urusan,BRI,mudah urus,positive,2
Adhe Julian99,1,2025-12-11 23:59:27,"transaksi sering gagal saat"" genting, aplikasi error",BNI,transaksi sering gagal genting aplikasi error,negative,0
Pengguna Google,1,2025-11-01 12:17:25,saya daftar m BCA mobile.sudah terdaftar sudah dikonfirmasi lewat vidio call.kenapa pas saya isi saldo awal tidak masuk.sedangkan nofikasinya ada.saldonya gak masuk.mohon penjelasannya,BCA,daftar m bank central asia mobile daftar konfirmasi lewat vidio call pas isi saldo awal tidak_berhasil nofikasinya saldo tidak_berhasil mohon jelas,negative,0
Pengguna Google,5,2026-02-16 12:26:10,super pelayanan cepat,BNI,super layan cepat,positive,2
Pengguna Google,3,2025-12-07 00:05:08,tolong donk untuk kinerjanya di pantau terus . setiap kali update pasti ada aja masalah sistemnya.,BCA,bantu donk kerja pantau kemudian kali baru kendala sistem,neutral,1
Rudy Telox,5,2025-12-11 09:57:36,sangat cepat ketika transaksi dan konfirmasi,BNI,sangat cepat transaksi konfirmasi,positive,2
Pengguna Google,5,2026-02-19 14:52:55,aplikasi saya tidak bisa digunakan nih... Ada masalah apakah?,BRI,aplikasi tidak_dapat guna nih kendala,positive,2
Pengguna Google,1,2026-02-15 18:08:06,bni knapalah gk bisa di buka,BNI,bank negara indonesia knapalah tidak_dapat buka,negative,0
Pengguna Google,1,2026-02-12 20:05:51,ga sukak sama servis aplikasinya banyak lek bug mana pajaknya mahal lagi,BRI,tidak_sukak sama servis aplikasi banyak lek rusa aplikasi mana pajak mahal,negative,0
Pengguna Google,1,2025-08-15 09:13:02,data prioritas kak nikita mirzani aja di buka. apalagi data kami. BCA adalah BANK yg paling buruk.,BCA,data prioritas kak nikita mirzani buka data bank central asia bank paling jelek,negative,0
Siti mutmainah,3,2026-01-21 06:14:02,awalnya aplikasibini baguss. tapi sdh 1 bulan ini sering error. keluar dlu instal lg baru masuk lg. sehari bisa lebih dari 1 kali,BRI,awal aplikasibini baguss bulan sering error keluar lebih pasang new hasil hari lebih kali,neutral,1
Pengguna Google,5,2025-12-31 11:49:54,sangatt baik dan nyaman terimakasih Bank Bni,BNI,sangatt bagus nyaman terimakasih bank bank negara indonesia,positive,2
Pengguna Google,1,2025-09-07 21:18:19,"aplikasi gajelas ngentod, mau masuk ke akun aja di persulit",BCA,aplikasi gajelas ngentod hasil akun sulit,negative,0
Robert Syakeb,1,2025-07-18 18:23:44,"download terus, dan SGT membosankan",BCA,unduh kemudian sgt bosan,negative,0
Pengguna Google,5,2025-12-13 05:05:27,"SUBHANALLOH,memudahkan urusan,tapi jangan suruh update aplikasi ke aku karna ramnya kecil,please",BCA,subhanalloh mudah urus jangan_suruh baru aplikasi karna ram kecil please,positive,2
Pengguna Google,1,2025-08-14 23:23:05,nasabah prioritas aja saldonya bisa diobrak abrik apa lagi aku,BCA,nasabah prioritas saldo diobrak abrik,negative,0
Pengguna Google,5,2026-02-21 21:34:04,cocok familiar n mudah dipakai,BNI,cocok familiar n mudah pakai,positive,2
Pengguna Google,1,2026-01-04 15:40:30,buat verifikasi muka buat mobilembangking aja susah banget. mendingan hapus aja nih aplikasi ga berguna.,BCA,verifikasi muka mobilembangking sulit sangat mending tertawa nih aplikasi tidak_guna,negative,0
Pengguna Google,1,2025-08-16 15:08:00,"au ah bca, capek gw",BCA,au ah bank central asia capek,negative,0
Bism Millah,5,2025-07-18 12:27:54,Mantap BCA bank yang paling bisa dipercaya,BCA,mantap bank central asia bank paling percaya,positive,2
Pengguna Google,5,2026-02-26 04:18:16,bagus bangat,BCA,baik bangat,positive,2
Pengguna Google,3,2025-12-23 06:10:31,aplikasi error saat di butuh kan hmm,BNI,aplikasi error butuh kan pikir,neutral,1
Pengguna Google,1,2025-11-27 20:02:28,"padahal baru setor tunai 100k tapi tiba-tiba hilang 10k di mutasi tidak ada saldo keluar,kecewa bgt sih semoga pihak BCA segera ambil tindakan agar hal serupa tidak terulang kembali",BCA,padahal new setor tunai 100k tiba tiba tertawa 10k mutasi rekening tidak_ada saldo keluar kecewa sangat partikel moga pihak bank central asia cepat ambil tindak rupa tidak_terulang,negative,0
Pengguna Google,4,2025-12-20 17:45:38,tidak ada setor tunai. tolong dong fitur setor tunai nya di tambahin,BNI,tidak_ada setor tunai bantu partikel fitur setor tunai nya tambahin,positive,2
Pengguna Google,5,2026-02-24 16:36:16,good Joobz,BRI,good joobz,positive,2
Pengguna Google,5,2026-02-11 12:42:06,mantap aplikasi nya buat transaksi,BRI,mantap aplikasi nya transaksi,positive,2
Pengguna Google,5,2026-02-19 11:02:28,membuat transaksi lebih mudah dan cepat,BRI,buat transaksi lebih mudah cepat,positive,2
Pengguna Google,5,2026-01-09 07:02:56,sippp pertahankan,BNI,bagus tahan,positive,2
Sabda Aditya,3,2026-01-22 18:26:22,uang saya berkurangg kenapa yah min,BRI,uang berkurangg yah min,neutral,1
Pengguna Google,5,2026-01-25 11:41:58,"verifikasi wajah susah banget, tolong diperbaiki lagi fiturnya.saya udah urgent malah makain kendala",BCA,verifikasi wajah sulit sangat bantu baik fiturnya penting malah makain masalah,positive,2
Pengguna Google,2,2026-02-09 18:19:39,"awal""seneng bisa tf gampang lewat ni apk, tapi lama""kok eror bolak-balik login verifikasi segala macem hadeh",BRI,awal senang transfer mudah lewat ni aplikasi lambat error bolak balik login verifikasi segala macem tertawa,negative,0
Fidah Fitri,5,2026-01-20 17:58:12,semudah itu keren,BRI,mudah keren,positive,2
Pengguna Google,2,2026-01-27 22:15:53,"ini giman punyaku udan 3 kali sidik jari gak bisa, ke blokir, mau foto KTP kameraku belakang rusak, mau pake IKD kok blank putih gak ada tulisan nya",BNI,gim punya udan kali sidik jari tidak_dapat blokir foto ktp kamera belakang error pake ikd layar putih putih tidak_ada tulis nya,negative,0
Pengguna Google,1,2026-01-19 23:29:15,"setelah update ke yang baru, malah tambah lemot. terlalu lama indikator merahnya ke hijau. saya terganggu dengan kejadian ini, membuat transaksi pembayaran menjadi lama",BCA,abis baru new malah tambah lambat terlalu lambat indikator merah tertawa ganggu jadi buat transaksi bayar jadi lambat,negative,0
Pengguna Google,1,2026-02-21 03:22:27,"aplikasi penipuan , disuruh masukin 16 digit terus verifikasi SMS berbayar sampe pulsa habis SMS terus gak bisa masuk2 berulang ulang",BCA,aplikasi tipu suruh masukin digit kemudian verifikasi sms bayar sampe pulsa tertawa sms kemudian tidak_dapat masuk2 ulang ulang,negative,0
Jero Jempiring,1,2025-07-17 20:32:37,m banking saya dari sore tidak bisa di akses.. gimana nih.. tumben ini gangguan dari sore sampe malam.. bingung nih krn nggak bikin buku tabungan sama atm.. pusinggg...,BCA,m banking sore tidak_dapat akses bagaimana nih tumben kendala teknis sore sampe malam bingung nih tidak_bikin bank bukopin tabung sama pusing,negative,0
Pengguna Google,1,2025-09-23 19:57:10,tidak ada notifikasi masuk saat dapat transfee,BCA,tidak_ada notifikasi hasil transfee,negative,0
Pengguna Google,5,2026-02-23 14:48:53,gooodddd,BRI,god,positive,2
Pengguna Google,4,2026-01-31 02:37:12,tolong hapus data saya yang sudah terdaftar terimakasih,BRI,bantu tertawa data daftar terimakasih,positive,2
Pengguna Google,5,2026-02-04 18:20:14,coba bantu saya mendaftar di aplikasi Brimo yang terbaik,BRI,coba daftar aplikasi brimo baik,positive,2
Pengguna Google,2,2025-12-26 10:29:03,nomor saya udah benar kemarin mau saya pindah ke hp baru gk dapat kode verifikasi trus mau login di hp yg lama malah gk bisa 205:tidak bisa login,BCA,nomor bener kemarin pindah handphone new tidak_dapat kode verifikasi kemudian login handphone lambat malah tidak_dapat tidak_dapat login,negative,0
Pengguna Google,5,2026-02-03 07:25:11,"Muantap,namun satu yg kurang ketika ada debit masuk dan kredit tidak ada keterangan dri mana",BNI,muantap satu kurang_ketika debit hasil kredit tidak_ada terang dri mana,positive,2
Pengguna Google,1,2025-09-06 11:41:47,"kebanyakan verifikasi,apa apa pake pulsa,terlalu jadi ajang mencari duit aplikator aplikator mbanking jadi males kadang",BCA,banyak verifikasi pake pulsa terlalu jadi ajang cari duit aplikator aplikator mobile banking jadi males kadang,negative,0
Pengguna Google,1,2026-01-19 06:05:28,terlalu besar potongan saat top up dana.,BNI,terlalu besar potong top upload dana,negative,0
Pengguna Google,1,2025-09-11 01:13:55,transaksi qr laporan gagal tapi saldo terpotong. gmna ceritanya,BCA,transaksi qr code lapor gagal saldo potong gmna cerita,negative,0
Dedesimatupang Simatupang,4,2025-07-23 09:22:06,apk yg paling mudah untuk keuangan,BCA,aplikasi paling mudah uang,positive,2
Pengguna Google,5,2025-12-19 16:30:42,dengan aplikasi ini sy bertransaksi sangat mudah. 🥰🥰,BNI,aplikasi transaksi sangat mudah,positive,2
Pengguna Google,1,2026-02-20 22:37:30,Pakai BNI udah bertahun2 tapi tak satu pun fasilitas pinjaman maupun kartu kredit yang di ACC. Parah bangat kalau kayak gini.,BNI,pakai bank negara indonesia bertahun2 tidak_satu fasilitas pinjam maupun kartu kredit acc banget bangat gin,negative,0
Pengguna Google,4,2026-02-15 10:58:34,"habis update malah errorr ngeblank ,gmn ni",BRI,tertawa baru malah errorr layar putih bagaimana ni,positive,2
Pengguna Google,5,2026-02-04 14:40:47,di hp saya sering ngeclose sendiri,BRI,handphone sering ngeclose sendiri,positive,2
Budy Jak,5,2025-12-12 19:17:09,womder is ok,BNI,womder is baik,positive,2
Pengguna Google,1,2026-02-15 10:12:55,"ini kenapa sihhh padahal saya baru buka m baking terus udh seminggu. ""sementara tidak bisa transaksi tidak dapat di proses"" kaya gitu truss gmnaa sih",BCA,partikel padahal new buka m baking kemudian minggu tidak_dapat transaksi tidak_dapat proses truss gmnaa partikel,negative,0
Wisnu Hari Sudewo,5,2025-07-18 11:20:04,BCA mobile benar2 sangat membantu,BCA,bank central asia mobile benar2 sangat bantu,positive,2
Pengguna Google,5,2026-02-13 01:39:57,mudah digunakan dan aman,BRI,mudah guna aman,positive,2
Pengguna Google,1,2026-02-02 17:57:43,makin lama makin ruwet nunggu kode otp aja lama sekali dan hrus pkai pulsa lagi...masak kalah sma BRI gak pkai pulsa da prosesnya lemot...makin menurut kepercayan ke bca,BCA,makin lambat makin ruwet nunggu kode kode verifikasi lambat sangat hrus pkai pulsa masak kalah sama bank rakyat indonesia tidak_pkai pulsa da proses lambat makin kepercayan bank central asia,negative,0
Pengguna Google,1,2025-11-19 20:43:30,"DEAR BCA!! SAYA DISURUH HRD (IDM) BUKA REKENING DI BCA WAKTU UDAH BUKA REKENING BELUM ADA SEMINGGU, SAYA DAPAT EMAIL DARI BCA ""BCA ID ANDA TELAH DI HAPUS"" CUMA GARA2 GA ADA AKTIVITAS DI ID BCA LOH!!! PADAHAL ALASAN HRD (IDM) SAYA NYURUH BUKA REKENING DI BCA KARENA INDOMARET UDAH BEKERJA SAMA DENGAN BCA. SEHARUSNYA SAYA SEBAGAI CALON SCB IDM DI PERMUDAH DONG BUKAN MALAH KAYAK GINI. GIMANA SIH!!!",BCA,dear bank central asia suruh hrd idm buka rekening bank central asia waktu buka rekening belum_ada minggu email bank central asia bank central asia id tertawa gara2 tidak_ada aktivitas id bank central asia loh padahal alas hrd idm nyuruh buka rekening bank central asia indomaret kerja sama bank central asia calon scb idm mudah partikel bukan_malah gin bagaimana partikel,negative,0
Pengguna Google,3,2026-01-28 17:21:31,brimo terblokir bagai mana cara membuka nya,BRI,brimo blokir bagai mana cara buka nya,neutral,1
Pengguna Google,2,2026-02-20 19:55:32,"brimo susah bgt. gk bisa dibuka. sllu gagal membuknya. sllu kembali ke menu hp lagi susah. sudah di perbarui,sudah instal berkali"" hasilnya sama gk bisa mbuka",BRI,brimo sulit sangat tidak_dapat buka sllu gagal buk sllu menu handphone sulit update pasang kali tertawa sama tidak_dapat mbuka,negative,0
Pengguna Google,1,2025-08-21 13:55:06,"payahh disuru aktivasi layanan finansial , via telpon nunggu 3hari , pas udah 3hari malah di cancel sepihak , apalah gajelas , kecewa banget.",BCA,payahh disuru aktivasi layan finansial via telepon nunggu 3hari pas 3hari malah cancel pihak apa gajelas kecewa sangat,negative,0
Denurumkan,4,2026-01-23 09:09:11,"ntah hape saya yang bermasalah atau emang dari aplikasi nya, beberapa kali kalau buka apknya hanya layar putih yang muncul dalam waktu yang cukup lama bahkan terkadang tidak bisa, sampai terpaksa saya uninstall dan instal lagi untuk login dan membuat saya harus mengulagi verifikasi KTP dan wajah. beritahu saya cara mengatasinya, untuk lainnya sudah bagus, hanya pas login saja yang membuat saya sedikit jengkel, terima kasih.",BRI,ntah tertawa masalah emang aplikasi nya beberapa kali buka apknya tertawa layar putih muncul waktu cukup lambat bahkan terkadang tidak_dapat paksa hapus aplikasi pasang login buat tertawa mengulagi verifikasi ktp wajah beritahu cara atas lain baik tertawa pas login buat sedikit jengkel terima kasih,positive,2
Pengguna Google,1,2025-08-14 19:40:37,"setelah lihat berita tentang Nm jadi khawatir sama data pribadi customer, tolong benahi lagi min, bisa²nya data customer sekelas prioritas bisa di acak-acak gitu!!",BCA,abis lihat berita nm jadi khawatir sama data pribadi customer bantu benah min bisa2nya data customer kelas prioritas acak acak,negative,0
Pengguna Google,1,2025-12-26 19:15:49,QRIS susah jalan tolong dong bisa dibantu,BNI,qr code indonesia standard sulit jalan bantu partikel bantu,negative,0
Pengguna Google,1,2026-02-02 08:02:54,"niat bikin BCA GK sih, kok susah banget mau buka ny",BCA,niat bikin bank central asia tidak_partikel sulit sangat buka ny,negative,0
Pengguna Google,3,2025-12-23 11:28:50,"lalod kebukanya, saat mau masuk ke aplikasinya",BNI,lalod buka hasil aplikasi,neutral,1
Pengguna Google,3,2026-02-22 17:47:06,ini QR kenapa sulit sekali connect,BCA,qr code sulit sangat connect,neutral,1
Pengguna Google,1,2025-12-26 10:26:21,ini kenapa ya beli pulsa ndak bisa. setiap mau mengetikan nomor telfn ndak bisa.,BCA,beli pulsa tidak_dapat keti nomor telfn tidak_dapat,negative,0
Pengguna Google,5,2026-02-11 16:34:17,transaksi apapun jadi lebih muda,BRI,transaksi apa jadi lebih muda,positive,2
Pengguna Google,3,2025-08-04 00:51:32,"verif muka susah banget goblokz, udah di tempat terang tetap aja ngk mau",BCA,verifikasi muka sulit sangat goblokz tempat terang tetap ngk,neutral,1
Davit Prayoga,1,2025-12-11 07:40:26,aplikasi jelek x,BNI,aplikasi buruk x,negative,0
Pengguna Google,5,2025-12-26 05:51:41,keren bgt aplikasinya untuk transaksi,BNI,keren sangat aplikasi transaksi,positive,2
Rianti enjelita_093,5,2025-12-14 13:06:32,"Lalot saat membuka aplikasi padahal pas buka apk lain nya bagus "" saja",BNI,lalot buka aplikasi padahal pas buka aplikasi nya baik,positive,2
Pengguna Google,4,2026-02-20 15:19:58,wondr...sangat membantu mudah digunakan,BNI,wondr sangat bantu mudah guna,positive,2
Pengguna Google,1,2025-08-15 14:38:28,"tidak pantas sebagai oknum' BCA yang membuka privasi rekening yang ada dibca kepada orang lain,apalagi ini saya sudah BCA prioritas!!!!!",BCA,tidak_pantas oknum bank central asia buka privasi rekening dibca orang bank central asia prioritas,negative,0
Pengguna Google,5,2025-08-03 22:35:54,"UD DI UPDATE PLG TERBARU BAMBANG, TP SAMA AJA KLO AD DANA MASUK KE REKENING GA ADA NOTIFIKASI, HANYA NOMINAL JUTAAN YG DPT NOTIFIKASI! NGERTI KAGAK! INFOIN KE KELEN BUAT EVALUASI, DAN DI KEMBANGIN MALAH GA TERIMA!",BCA,ud baru paling latest bambang sama ad dana hasil rekening tidak_ada notifikasi tertawa nominal juta dpt notifikasi ngerti kagak infoin kelen evaluasi kembangin malah tidak_terima,positive,2
Pengguna Google,5,2026-01-09 17:59:34,👍 nice,BNI,nice,positive,2
Pengguna Google,5,2026-02-17 19:01:25,knp BRIMO sy Ndak bisa d buka,BRI,knp brimo tidak_dapat d buka,positive,2
Pengguna Google,1,2025-09-12 08:28:51,tidak dapat menerima balasan sms saat mendaftar. rumiit. gak kayak atmb lainnya,BCA,tidak_dapat terima balas sms daftar rumiit tidak_seperti atmb lain,negative,0
Pengguna Google,5,2026-02-23 05:54:50,"transaksi lebih mudah di manapun, kapanpun.",BRI,transaksi lebih mudah mana kapan,positive,2
Pengguna Google,5,2025-12-31 13:34:49,oh yes,BNI,yes,positive,2
Pengguna Google,2,2025-08-04 23:47:10,"tolong lah buat para admin BCA berbenah aplikasi di update lebih modern ,terus jangan nyusahin kalo mau ganti nomor telepon,di bank sebelah ajah walaupun nomor telepon nggk aktif tetep bisa di pake aplikasi nya masa ini mau ganti ajah susah kesana kesini susah anehh",BCA,bantu partikel biaya administrasi bank central asia benah aplikasi baru lebih modern kemudian jangan_nyusahin ganti nomor telepon bank belah ajah walaupun nomor telepon nggk online tetep pake aplikasi nya masa ganti ajah sulit kesana kesini sulit anehh,negative,0
Pengguna Google,5,2026-02-04 09:51:09,"senang banget memakai brimob, sangat efisien untuk keperluan keuangan, sangat rekomended, mudah banget digunakan untuk kaum awam,",BRI,senang sangat pakai brimob sangat efisien perlu uang sangat rekomended mudah sangat guna kaum awam,positive,2
Pengguna Google,1,2026-02-22 20:26:57,brimo setiap 1minggu gak bisa di buka. harus instal ulang trus jadi ribet,BRI,brimo 1minggu tidak_dapat buka tertawa pasang ulang kemudian jadi rumit,negative,0
Pengguna Google,5,2026-02-03 14:09:50,aplikasinya sangat mudah dn praktis,BRI,aplikasi sangat mudah dn praktis,positive,2
Pengguna Google,5,2025-12-27 17:39:42,wonder sangat membantu skli n sgt bagus semoga kedepannya semakin LBH baik LG,BNI,wonder sangat bantu skli n sgt baik moga depan makin lebih bagus,positive,2
Pengguna Google,5,2026-01-25 19:47:49,cujup bagus,BNI,cujup baik,positive,2
Pengguna Google,1,2025-10-27 23:20:55,"versi baru buruk sekali, font tulisan lebar jelek, jeda animasi lama, jeda lampu biru ke hijau sangat lama kisaran 2-3 detik, versi lama aja bisa cepet cuma 1 detik, balikin lagi tampilan dan visualnya ke yang lamaa.",BCA,version new jelek sangat font tulis lebar buruk jeda animasi lambat jeda lampu biru tertawa sangat lambat kisar detik version lambat cepet detik balikin tampil visual lamaa,negative,0
Pengguna Google,1,2025-12-19 19:21:46,"pertama kali pake BCA mobile udah dibikin kecewa kocakk!!!, udh ngirim saldo dari dana ke BCA malah saldonya masih 0, padahal di apk dana nya udh berkurang saldo gw, APK lawak!!! gimana ini saldo gw",BCA,pertama kali pake bank central asia mobile bikin kecewa kocakk ngirim saldo dana bank central asia malah saldo padahal aplikasi dana nya kurang saldo aplikasi lawak bagaimana saldo,negative,0
Pengguna Google,5,2025-12-04 09:57:47,"dari semua bank yang pernah di coba .hanya BCA yang paling nyaman ,pokoknya bestt .",BCA,semua bank pernah coba tertawa bank central asia paling nyaman pokok bestt,positive,2
Pengguna Google,5,2026-02-10 22:37:56,sangat mudah untuk para pemula,BRI,sangat mudah mula,positive,2
Pengguna Google,1,2025-12-01 00:09:20,semenjak update kok malah sering merah sinyalnya susah buat transaksi,BCA,semenjak baru malah sering merah sinyal sulit transaksi,negative,0
Olay St,3,2025-07-16 08:22:55,ribet banget sekarang y buat embangking Gati hp doank masuk nya susah .hutf,BCA,rumit sangat skrg embangking gati handphone doank hasil nya sulit hutf,neutral,1
Pengguna Google,1,2025-09-11 08:38:14,"Kenapa dalam sehari saya harus mengulang"" daftar..padahal awal"" Makai BCA mobile aman"" aja..ini knp dalam 1 hari bisa 3x mau transaksi saya ga bisa login dan harus minta SMS operator untuk daftar dri awal..ketika sudah betul...gagal terus untuk login. BCA makin lama makin parah. Perbaiki kalau masih mau menjadi kepercayaan masyarakat luas parahnya lagi..setiap ada transaksi melalui q ris pasti saldo terpotong tetapi tidak sampai ke penerima. kalian maling yang parah berkedok perbankan..BCA BABI",BCA,hari tertawa ulang daftar padahal awal maka bank central asia mobile aman knp tertawa 3x transaksi tidak_dapat login tertawa minta sms operator daftar dri awal benar gagal kemudian login bank central asia makin lambat makin banget baik jadi percaya masyarakat luas parah transaksi lalu ris saldo potong tidak_sampai terima kalian maling banget kedok perban bank central asia babi,negative,0
Pengguna Google,5,2026-02-10 21:02:00,trm ksh sangat membantu....,BRI,terima ksh sangat bantu,positive,2
Pengguna Google,5,2026-01-23 21:06:17,Terimakasih kasih ini pengalaman pertama saya untuk Menggunakan aplikasi BRImo🙏🥹,BRI,terimakasih kasih alam pertama guna aplikasi brimo,positive,2
Herman Herman,5,2025-12-11 10:46:41,sangat berguna dan membantu sekali,BNI,sangat bantu sangat,positive,2
Pengguna Google,1,2025-11-29 16:28:29,"M bca sekarang lemot banget sumpah, login lama, qris lama bahkan suka bermasalah, gw sampe bolak balik pulang pergi ke rumah 5x gara2 gak bisa qris ini !! benerin tuh aplikasi, jangan cuma admin nya aja yang digedein !! Bukan nya mempermudah malah nyusahin !!!",BCA,m bank central asia skrg lambat sangat sumpah login lambat qr code indonesia standard lambat bahkan suka masalah sampe bolak balik pulang pergi rumah 5x gara2 tidak_dapat qr code indonesia standard benerin tuh aplikasi jangan_hanya biaya administrasi nya digedein bukan_nya mudah malah nyusahin,negative,0
Pengguna Google,1,2025-12-17 11:01:51,aplikasi apa ini berkali² coba bukak malah nutup sendiri T4i mending bangkingmu yang dulu aja,BNI,aplikasi berkali2 coba bukak malah nutup sendiri t4i mending bangking lebih,negative,0
Pengguna Google,5,2025-12-16 20:38:44,fasilitas untuk pembayaran tercepat dan terbaik,BNI,fasilitas bayar cepat baik,positive,2
Pengguna Google,1,2025-08-14 21:07:35,"kecewa buka Rekening di Bca, trnyta data gk Aman, contohnya kasus Nikita Mirzani",BCA,kecewa buka rekening bank central asia trnyta data tidak_aman misal kasus nikita mirzani,negative,0
Pengguna Google,5,2026-01-24 19:16:58,Alangka baiknya kasih Nominal 50Ribu jadi bisa tarik...,BRI,alangka baik kasih nominal 50ribu jadi tarik,positive,2
Pengguna Google,5,2025-10-09 16:58:32,mudah di gunanan,BCA,mudah gunanan,positive,2
Pengguna Google,1,2026-01-24 08:47:36,makin aneh udh coba login tapi kode otp gak ada terus sampe krim berkali kali ttep gak dtg pdhl nmor HP ttep sama,BCA,makin aneh coba login kode kode verifikasi tidak_ada kemudian sampe krim kali kali ttep tidak_dtg pdhl nmor handphone ttep sama,negative,0
Pengguna Google,3,2026-02-03 21:14:33,kenapa aplikasi ini sering lama loadingnya ya? sehingga saya sering pindah ke aplikasi lama,BNI,aplikasi sering lambat loadingnya sering pindah aplikasi lambat,neutral,1
Pengguna Google,1,2026-02-02 11:30:44,makin jelek dan buruk pengen banget dalate..lebih bagus yg lama...gak bisa pake kuota yaa kalau buka..sring belanja pas mau bayar gak bisa buka ..pas trsmbung ke wifi baru bisa..ini knapa ya??pdhal kita ini perlu,BNI,makin buruk jelek ken sangat dalate lebih baik lambat tidak_dapat pake kuota buka sring belanja pas bayar tidak_dapat buka pas trsmbung wifi new knapa pdhal perlu,negative,0
Pengguna Google,4,2025-08-26 12:36:20,Aplikasi cepat dan bagus hanya saja di menu mutasi di aplikasi bca tidak ada tampilan waktu jam keluar masuknya transaksi. mohon sediakan fitur tersebut trims,BCA,aplikasi cepat baik tertawa menu mutasi rekening aplikasi bank central asia tidak_ada tampil waktu jam keluar masuk transaksi mohon sedia fitur sebut trims,positive,2
Pengguna Google,5,2026-02-11 11:46:39,"saya pengguna hp Sony Xperia XA1, memori 3Gb/32gb, android 8, beberapa hari ini harus uninstall dan re install baru bisa buka aplikasi brimo",BRI,guna handphone sony xperia xa1 memori 3gb 32gb sistem operasi android beberapa tertawa tertawa hapus aplikasi re instal aplikasi new buka aplikasi brimo,positive,2
Pengguna Google,5,2026-01-31 08:18:18,"Krennn banget....lebih gampang Make Banking Wondr ini....cuma usulan,,,,ketika jam 23:45 sampai 00:10 WIB,,Wondr tak bisa di jalankan/gk bisa ngapai²...Tolong di TINGKAT LAGI..🤦‍♂️✌️",BNI,kren sangat lebih mudah make banking wondr usul jam wib wondr tidak_dapat jalan tidak_dapat ngapai2 bantu tingkat,positive,2
Pengguna Google,1,2026-01-27 23:24:08,koplak gak jelas,BNI,koplak tidak_jelas,negative,0
Pengguna Google,5,2026-01-31 13:58:12,semua jadi lebih muda,BRI,semua jadi lebih muda,positive,2
Pengguna Google,5,2025-10-02 17:45:06,Update terooosss,BCA,baru ros,positive,2
Pengguna Google,2,2026-01-05 15:08:23,setiap transaksi pake Qris....lemottttt,BCA,transaksi pake qr code indonesia standard lambat,negative,0
Pengguna Google,5,2026-02-19 06:50:28,bagus gak lemot,BNI,baik tidak_lambat,positive,2
Pengguna Google,1,2025-08-15 11:49:45,pindahkan semua saldo ke rekening lain ini,BCA,pindah semua saldo rekening,negative,0
Pengguna Google,5,2026-02-17 13:34:49,terbalik,BNI,balik,positive,2
Pengguna Google,1,2026-02-18 15:19:17,"tolol.. makin males gw sama BRI, suruh telpon dulu suruh telpon dulu.. bsngkrut aja luh, nyusahin aja.. lu tuh harus tau diri!! lu makin kalah dengan bank² sperti bank Neo, Dana bahkan livin punya mandiri!!!",BRI,tolol makin males sama bank rakyat indonesia suruh telepon lebih suruh telepon lebih bsngkrut luh nyusahin kamu tuh tertawa tau diri kamu makin kalah bank2 sperti bank bank neo commerce dana bahkan livin punya bank mandiri,negative,0
